OA11CD,easting,northing
E00017779,542112.696,181521.046
E00018168,541191.368,183356.789
E00018169,541126.827,183135.934
E00017726,540133.924,181389.036
E00017727,540416.283,182225.309
E00018156,540263.808,183056.974
E00017725,539961.457,181455.487
E00018157,540159.965,182950.95
E00017722,540479.676,181933.752
E00018154,539815.311,183137.433
E00017723,540366.522,181678.231
E00018155,540430.188,183028.371
E00017720,539245.7,182757.561
E00018152,540141.135,183086.988
E00018153,540692.603,183214.793
E00018150,540073.094,183245.636
E00018151,540681.852,183298.025
E00017728,540273.801,182074.523
E00017729,540007.9,181327.301
E00018158,540968.953,181866.88
E00018159,540637.452,182932.927
E00017797,542024.206,181104.272
E00017717,539789.683,181701.125
E00017796,540561.216,181184.059
E00018106,541442.129,185233.636
E00018187,541224.069,182715.355
E00017714,539708.489,181851.058
E00017795,540963.934,181173.431
E00018107,541760.313,185084.376
E00018186,541195.799,182570.764
E00017715,539333.117,181818.84
E00017794,541659.219,181109.719
E00018104,541841.909,185320.024
E00018185,541273.971,182662.596
E00017712,539881.186,181785.912
E00017793,541922.97,181175.654
E00018105,541674.718,185385.28
E00018184,540663.42,182700.231
E00017713,539679.342,181949.795
E00017792,541367.528,181230.398
E00018102,542085.284,185343.354
E00018183,541176.578,182791.222
E00017710,539852.658,181951.005
E00017791,540880.954,181250.921
E00018182,540796.362,182653.694
E00017711,539929.69,182048.626
E00017790,540444.704,181252.178
E00018100,542477.821,185349.865
E00018181,541372.991,182692.444
E00018101,541451.427,185339.658
E00018180,541084.885,182846.078
E00017663,541881.741,183931.843
E00017686,540204.436,182628.597
E00017689,540608.235,182547.528
E00017787,540800.192,181391.999
E00017780,541685.723,181469.045
E00175029,543755.559,179883.779
E00018329,539136.253,183995.862
E00017842,542864.5,184726.984
E00017830,542116.004,184024.3
E00018073,543206.756,185602.208
E00017641,543551.458,181457.062
E00017635,543366.625,181731.45
E00018094,541613.805,185551.386
E00017734,540587.532,180995.327
E00017735,540432.435,181009.599
E00174980,541468.798,184243.072
E00017822,542579.619,182941.366
E00017823,542397.066,182948.753
E00017674,541728.374,183376.675
E00017675,542001.996,183304.599
E00018061,542577.665,185895.975
E00017615,542309.843,181728.313
E00017612,542926.84,181744.625
E00018084,541756.261,185808.678
E00018000,541354.167,184305.134
E00018081,542625.933,185297.264
E00018088,542278.796,185855.924
E00018230,539030.698,184073.184
E00017992,541544.546,184940.718
E00017721,539244.468,182686.772
E00018896,541259,191159
E00175134,544094,186655
E00018632,544593.518,189797.661
E00018633,544420.234,189998.586
E00018630,544281.817,190710.254
E00018631,544578.103,190186.407
E00018638,545797.051,191661.105
E00018639,543959.823,191575.352
E00018376,544007.759,188801.909
E00018377,542641.731,188786.178
E00018374,542914.082,189026.019
E00018375,543399.018,189108.799
E00018372,542946.974,188614.792
E00018373,543926.286,188898.1
E00018370,544176.843,188292.744
E00018371,544675.586,189406.287
E00018378,542853.33,188819.408
E00018379,544083.775,188967.547
E00018397,543564.983,189274.126
E00018396,543735.064,189490.548
E00018395,544007.225,189457.733
E00018394,543403.068,189424.627
E00018393,543584.45,189596.795
E00018392,543728.738,189688.429
E00018390,543712.857,188481.575
E00018399,543870.674,189287.166
E00018398,543180.625,189282.002
E00018566,544753.519,185832.72
E00018567,544515.761,185784.075
E00018564,544466.633,185919.498
E00018565,544557.878,185891.974
E00165806,546906.837,187095.504
E00018562,544264.422,185922.857
E00018563,544042.642,185843.061
E00018560,543919.195,185906.352
E00018561,544696.519,186001.51
E00018568,544798.353,185694.508
E00018569,544359.14,185719.173
E00018556,544107.233,186213.686
E00018557,544458.606,185998.31
E00018554,544006.895,186143.931
E00018946,545661.519,187968.227
E00018555,544401.966,186121.086
E00018947,545468.744,187969.262
E00018552,544240.997,186182.862
E00018944,546328.538,187977.743
E00018553,544504.396,186291.39
E00018945,545892.67,187956.166
E00018550,544352.394,186317.98
E00018551,544607.49,186331.676
E00018943,546580.762,188027.044
E00018558,543844.632,186076.282
E00018559,544110.703,186020.315
E00018948,546382.892,187761.385
E00018949,546819.393,187856.905
E00018506,540514.098,191115.89
E00018587,542847.177,187237.487
E00018507,540205.445,191200.581
E00018586,542587.78,187383.046
E00018936,546021.007,187515.743
E00018504,539790.908,191030.331
E00018585,542642.413,187271.673
E00018505,540024.408,191149.078
E00018584,542771.3,187395.993
E00018934,545294.464,187289.332
E00018502,540420.696,191274.527
E00018935,545402.241,187313.203
E00018503,540680.017,191230.84
E00018582,542946.71,187460.404
E00018932,545771.9,187422.389
E00175149,540124,190394
E00018668,542899.184,190732.677
E00018669,543304.73,190804.86
E00018657,543860.666,190215.525
E00018654,542664.255,190269.394
E00018655,543268.642,190511.467
E00018652,544322.919,190373.337
E00018653,543675.482,190239.936
E00018650,543398.981,190312.762
E00018651,543128.238,190622.431
E00018658,542341.692,190162.219
E00018659,543193.102,190179.048
E00018606,545279.091,191436.711
E00018687,546256.575,186983.027
E00018607,544505.332,191596.736
E00018686,546130.274,186810.897
E00018604,542248.243,187946.375
E00018685,546381.152,186806.846
E00018605,542454.42,187895.525
E00018684,545547.399,186906.92
E00018602,542071.664,188066.673
E00018683,545718.375,186912.42
E00018603,542992.015,188021.337
E00018600,542590.913,188189.9
E00018681,546651.88,186866.674
E00018601,542254.829,188157.699
E00018680,546495.842,186877.27
E00018608,544097.026,191465.511
E00018689,546066.628,187014.593
E00018688,545182.616,186875.253
E00018346,545637.823,188989.077
E00018347,544491.755,189185.091
E00018344,544248.107,189165.22
E00018345,544081.072,189086.409
E00018343,545894.689,189153.588
E00018340,544130.562,189156.501
E00018341,544646.8,189150.783
E00018348,545171.947,189009.876
E00018349,544359.69,188977.924
E00018337,544490.613,189373.843
E00018338,544352.206,189295.22
E00018339,546030.332,189137.761
E00018576,542317.961,187660.715
E00018577,543075.314,187684.322
E00018966,540454.039,188747.125
E00018574,542984.403,187772.044
E00018967,540644.72,188756.761
E00018575,542798.015,187796.105
E00018964,540473.001,188956.466
E00018572,544742.973,186879.628
E00018965,540571.508,188904.781
E00018573,542531.662,187694.626
E00018962,540203.197,189292.606
E00018570,544570.174,185696.782
E00018963,540742,189164.512
E00018571,544570.14,185584.433
E00018960,545528.774,187570.128
E00018961,545629.027,187499.202
E00018578,543260.201,187724.602
E00018579,542818.021,187611.993
E00018968,540808.199,188598.635
E00018969,539991.191,188316.801
E00018526,541749.058,189304.758
E00018527,543063.52,189437.309
E00018956,546714.462,187720.779
E00018524,543190.787,189557.029
E00018957,545866.758,187807.349
E00018525,542549.268,189293.215
E00018954,546300.807,187770.823
E00018522,543069.76,189687.312
E00018955,545605.201,187785.277
E00018523,543331.161,189675.002
E00018952,546219.994,187774.644
E00018520,542673.608,189692.831
E00018953,546104.353,187752.647
E00018521,542648.104,189528.782
E00018950,546082.492,187903.797
E00018951,545447.61,187748.116
E00018528,542371.622,189310.338
E00018529,542171.079,188990.826
E00018958,546803.244,187657.015
E00018959,545749.049,187707.537
E00018516,543139.409,189909.185
E00018597,542725.878,188311.572
E00018517,542840.532,189902.025
E00018596,541687.296,188169.826
E00018906,541057.365,190750.323
E00018987,539757.346,189175.159
E00018514,542991.045,189986.793
E00018595,542927.17,188246.281
E00018907,540777.999,190671.157
E00018986,539776.67,189264.919
E00018515,542428.342,189573.826
E00018594,542408.575,188256.687
E00018904,540829.732,190786.589
E00018985,540276.948,189492.792
E00018512,542385.819,190020.571
E00018905,541077.401,191004.272
E00018984,539864.204,189426.64
E00018513,542628.802,189910.227
E00018592,543107.277,188291.45
E00018902,541341.985,191026.824
E00018983,540184.051,189571.897
E00018510,542221.87,188432.564
E00018591,542749.039,186963.047
E00018903,541260.998,191008.592
E00018982,539953.834,189653.448
E00018511,542136.25,188565.44
E00018590,542662.461,187071.74
E00018900,540769.569,190927.56
E00018981,539690.448,189796.587
E00018901,540978.347,191183.594
E00018980,540076.875,189912.032
E00018599,541991.64,188239.807
E00018519,542448.226,189797.407
E00018598,543126.262,188082.518
E00018908,540972.654,190607.8
E00018989,540040.639,189220.306
E00018909,541604.61,190391.896
E00018988,540451.571,189268.856
E00018766,543718.874,185133.568
E00018767,544167.095,185231.064
E00018764,544191.182,185414.456
E00018765,543903.299,185304.792
E00018762,543812.453,185588.107
E00018763,543868.212,185433.298
E00018760,544384.592,185519.616
E00018761,544054.547,185558.113
E00019066,540995.256,188852.334
E00019067,540897.445,188426.003
E00019064,541075.806,188928.746
E00019062,541068.983,189223.803
E00018768,544405.939,185110.232
E00019063,541199.436,189071.396
E00018769,543993.539,185159.833
E00019060,540876.032,187002.454
E00019061,541602.368,186584.85
E00018756,544229.358,185565.787
E00018757,544044.504,185431.114
E00018754,544147.987,185667.772
E00018755,543821.812,185694.813
E00019068,541005.923,188291.908
E00019069,540813.928,188361.297
E00018753,543735.21,185780.616
E00018750,546669.533,192681.391
E00018751,543765.729,184950.774
E00019056,540191.667,186874.451
E00019057,540788.818,186920.466
E00019054,541653.846,186905.602
E00019055,541286.122,186882.339
E00019052,540310.682,186987.365
E00019053,540603.723,186953.126
E00018758,543650.356,185527.554
E00019050,541280.106,187006.1
E00018759,543701.807,185446.104
E00019051,541051.687,186933.295
E00018706,546118.932,187159.149
E00018787,544197.509,185767.578
E00018707,546425.399,187048.395
E00018786,543603.663,185687.506
E00018704,546497.931,187257.072
E00018785,543715.948,185919.908
E00018705,546793.044,187178.151
E00018784,543572.738,185950.38
E00019058,541417.528,186853.369
E00019059,541429.992,186690.288
E00018703,546692.994,187279.123
E00018700,547569.883,187479.019
E00018781,543910.149,184858.65
E00018701,547235.48,187216.923
E00018780,543638.453,184876.137
E00019006,543695.715,186851.492
E00019007,543468.683,187015.551
E00019004,543111.965,186915.162
E00019005,542896.472,187052.683
E00019002,540334.049,188283.948
E00018708,546534.101,187138.467
E00018789,545105.607,185952.208
E00019003,540254.17,188207.005
E00018709,545849.972,187001.264
E00018788,544015.78,185735.031
E00019000,540145.697,188532.427
E00019001,540121.535,188338.411
E00019009,544293.954,187003.868
E00175148,540367.006,190623.355
E00175163,543741.382,191408.955
E00175173,543446.897,188349.876
E00175155,544829.058,188299.987
E00175132,544636.896,186765.16
E00175169,546567.87,188165.351
E00175171,543890.122,186718.876
E00175125,540023.861,190645.114
E00175144,543609.72,186092.658
E00175175,544649.602,188277.195
E00175131,545054.952,185627.499
E00175143,546960.08,188156
E00175126,540263.562,190639.226
E00175161,543467.492,191449.601
E00175156,543980.912,186678.198
E00175127,543308.612,188236.044
E00175162,544063.438,190938.25
E00175176,544035.72,191186.318
E00175177,539987.43,190371.135
E00175145,540396.245,190759.778
E00018466,546808.828,188374.364
E00018464,546724.298,188558.312
E00018465,547321.627,188387.332
E00018462,547156.241,188306.383
E00018463,546631.649,188354.861
E00018460,547576.773,188496.886
E00018468,547451.538,188307.284
E00018469,546899.915,188270.108
E00018456,547182.865,188710.614
E00018457,547701.239,188710.513
E00018846,540547.424,192326.979
E00018454,547466.901,188843.986
E00018847,540680.676,192013.336
E00018455,547613.696,188845.569
E00018844,540966.943,192214.782
E00018452,547321.376,188887.405
E00018845,540090.055,192438.801
E00018453,547786.348,188953.626
E00018842,540796.761,192488.346
E00018450,547534.903,189041.701
E00018843,541053.055,192493.22
E00018451,547148.338,188957.622
E00018840,540788.019,192687.786
E00018841,540094.744,192588.537
E00018458,547512.257,188653.259
E00018459,547265.924,188609.291
E00018848,540421.745,192114.921
E00018849,540871.901,191816.457
E00018406,542302.769,191358.417
E00018407,542135.152,191181.23
E00018486,539629.963,190876.921
E00018836,540708.822,192906.552
E00018404,543091.342,188919.929
E00018485,540600.349,190968.537
E00018837,541232.177,192575.94
E00018405,541396.082,191950.52
E00018484,540140.468,190795.391
E00018402,543469.133,188948.653
E00018483,540120.752,190880.082
E00018835,540373.437,192788.657
E00018403,543654.682,189030.932
E00018482,540373.053,189723.652
E00018832,540569.474,193109.544
E00018400,543172.649,189164.369
E00018481,540418.95,189933.417
E00018833,540083.025,193320.092
E00018401,543798.054,189125.284
E00018830,540270.946,193557.335
E00018831,540604.166,193507.946
E00018408,541349.56,191297.88
E00018489,539649.782,190612.285
E00018409,541549.752,191186.103
E00018488,539542.317,190597.187
E00018838,539828.453,192812.211
E00018839,541083.613,192762.876
E00018646,544161.213,190186.751
E00018647,543716.818,190485.181
E00018644,542684.582,190612.195
E00018642,543411.308,190011.254
E00018643,542433.225,190562.141
E00018640,544364.559,191656.19
E00018641,542277.932,190332.117
E00018648,543501.422,190413.036
E00018649,543085.472,190412.148
E00018636,544204.384,191716.552
E00018637,544047.191,191763.761
E00018634,544661.322,189925.364
E00018635,544456.936,189855.485
E00018500,540041.73,191442.586
E00018581,543103.469,187549.556
E00018933,545861.379,187478.199
E00018501,539852.58,191246.713
E00018580,542538.793,187530.271
E00018930,546610.759,187755.351
E00018931,545378.365,187550.2
E00018508,540356.538,191051.376
E00018589,542779.655,187272.671
E00018509,540166.096,190976.736
E00018588,542911.354,187198.671
E00018938,545552.703,187258.66
E00018939,546311.727,187379.093
E00018746,545937.189,191746.92
E00018747,545191.428,191678.793
E00018744,545289.208,191759.658
E00018745,545806.429,191908.532
E00018742,545666.249,191890.07
E00018743,546125.192,191856.083
E00018740,545463.764,191813.409
E00018741,546279.46,191868.316
E00019046,540629.984,187179.299
E00019047,541765.991,186898.926
E00019044,540286.199,187368.689
E00019045,540678.236,187009.026
E00019042,540860.434,188910.853
E00019043,541207.084,187935.836
E00018749,546692.845,192831.273
E00019040,541100.701,189072.59
E00019041,540783.303,189011.319
E00018736,546060.544,192036.26
E00018737,545330.565,192053.189
E00018734,545427.53,192228.037
E00018735,545962.208,192146.558
E00018732,546298.498,192187.242
E00019048,540515.254,187015.045
E00018733,546038.796,192277.238
E00019049,541523.596,186951.692
E00018730,546880.159,192242.852
E00018731,545689.687,192309.992
E00019036,543117.666,187067.2
E00019037,544080.171,187208.493
E00019034,543731.104,187190.846
E00019035,543929.048,187138.723
E00019032,544153.735,187381.248
E00018738,545218.656,191946.915
E00019033,543882.163,187369.168
E00018739,545499.967,191985.793
E00019030,543181.319,187330.33
E00019031,543691.333,187250.078
E00019038,543029.02,187087.867
E00019039,544213.644,187108.795
E00175170,546922.53,188450.882
E00175172,544577.692,188460.675
E00175151,544680.457,185287.593
E00175140,544035.394,186621.52
E00175168,546472.797,188318.763
E00175150,545153.861,185804.011
E00175139,544795.087,187177.559
E00175160,543237.217,191422.198
E00175158,543488.944,186110.796
E00175124,540178.272,190651.833
E00175164,543976.39,190636.894
E00175174,543635.462,188247.702
E00175142,546900.388,188562.036
E00175179,547047.512,188676.816
E00175138,543340.055,188294.169
E00175135,544734.873,187116.773
E00175137,544186.922,186580.019
E00175133,544301.851,186679.635
E00018446,547540.882,187646.809
E00018447,547041.14,187538.032
E00018876,544467.645,187215.105
E00018444,547320.391,187728.833
E00018877,544551.01,187081.1
E00018445,547243.135,187606.067
E00018874,544639.351,187337.575
E00018442,547046.082,187737.806
E00018875,544334.758,187271.391
E00018443,547426.145,187684.813
E00018872,545116.129,187457.509
E00018440,540993.467,191411.433
E00018873,545196.899,187401.358
E00018441,541697.451,191407.629
E00018870,544510.146,187429.41
E00018871,544370.219,187438.367
E00018448,547071.009,189071.695
E00018449,546821.667,188679.899
E00018878,545846.128,188848.982
E00018879,545564.208,188519.699
E00018436,542536.207,191541.426
E00018437,541155.352,191428.162
E00018826,540713.948,191395.943
E00018434,541595.108,191484.736
E00018827,540532.727,191382.709
E00018435,542218.873,191563.357
E00018824,540502.56,191637.8
E00018432,541214.879,191655.987
E00018825,540372.902,191495.57
E00018433,541507.021,191714.372
E00018822,540146.122,191556.09
E00018430,541346.217,191761.273
E00018823,540229.285,191640.8
E00018431,542408.539,191624.23
E00018820,545844.335,186045.945
E00018821,544847.258,186044.738
E00018438,541327.697,191483.916
E00018439,542118.404,191414.717
E00018828,540001.011,193595.121
E00018829,540419.58,193749.936
E00018816,545364.658,186332.666
E00018897,541616.727,190982.429
E00018817,544715.076,186251.805
E00018814,545261.191,186088.704
E00018895,541308.648,190810.764
E00018815,546199.316,186194.611
E00018894,541316.067,191114.067
E00018812,545121.376,186512.352
E00018893,540828.307,190006.851
E00018813,544858.862,186379.907
E00018892,541144.207,190554.226
E00018891,545266.49,188165.549
E00018811,545898.453,186386.25
E00018890,544532.752,188036.951
E00018818,544960.341,185892.034
E00018899,541377.425,191140.663
E00018819,545604.569,186270.818
E00018898,541185.437,191115.266
E00018676,543866.923,190523.157
E00018677,543463.727,190625.336
E00018674,543762.858,190694.885
E00018675,542518.136,190467.421
E00018672,542822.042,190454.676
E00018673,544148.245,190698.842
E00018670,543089.378,190809.228
E00018671,543506.549,190730.038
E00018678,547358.928,187442.227
E00018679,546841.168,187344.814
E00018626,544385.278,190924.836
E00018624,544422.634,191180.749
E00018625,545137.82,191365.24
E00018622,544159.356,191131.67
E00018623,544637.147,191183.594
E00018620,544652.601,191353.002
E00018621,544306.754,191284.943
E00018628,544390.372,190732.534
E00018629,544512.98,190619.683
E00018616,544221.831,191431.868
E00018697,546764.919,186870.005
E00018617,544842.965,191511.642
E00018696,545666.886,186631.696
E00018614,544856.703,191658.248
E00018695,545851.261,186700.831
E00018366,544003.184,188387.982
E00018615,544453.607,191395.551
E00018694,545446.745,186849.04
E00018367,544203.431,188435.207
E00018612,544978.151,191525.61
E00018693,545984.97,186769.869
E00018364,545169.699,188460.266
E00018613,545640.55,191624.584
E00018692,545728.013,186755.635
E00018365,544632.73,188596.134
E00018610,543844.711,191516.483
E00018691,545297.473,186772.875
E00018362,544754.886,188622.865
E00018611,545352.204,191558.205
E00018690,545341.381,186931.779
E00018363,544336.202,188583.882
E00018360,545338.115,188664.477
E00018361,544001.097,188555.403
E00018618,544649.094,191532.316
E00018699,546378.25,186372.495
E00018619,544838.079,191311.057
E00018698,546439.135,186563.931
E00018368,544396.469,188436.575
E00018356,544133.695,188696.741
E00018357,544511.233,188743.878
E00018354,545251.798,188869.43
E00018355,544562.433,188847.266
E00018352,544824.236,188775.588
E00018353,546705.569,189317.588
E00018350,545783.434,189017.871
E00018351,545510.297,188960.287
E00018358,545144.827,188629.311
E00018359,544331.448,188754.779
E00018387,542649.575,188634.486
E00018386,543792.584,188602.881
E00018385,543880.556,188710.569
E00018384,543247.095,188699.338
E00018383,543420.704,188743.505
E00018382,543010.626,188713.183
E00018381,543679.857,188787.516
E00018380,543273.477,188882.386
E00018389,542974.537,188487.798
E00018388,543441.648,188547.538
E00018546,544552.914,186599.82
E00018976,539815.526,190203.339
E00018544,543791.782,186241.931
E00018977,539566.597,190070.879
E00018545,544722.83,186634.232
E00018974,539936.815,187931.892
E00018542,542448.634,188563.379
E00018975,540551.763,188273.775
E00018543,544910.683,186600.309
E00018972,540009.715,188142.716
E00018540,541914.28,188456.637
E00018973,540048.192,187978.471
E00018541,542555.927,188587.792
E00018970,540167.201,188176.939
E00018971,540045.98,190086.907
E00018548,544302.119,186460.914
E00018549,544116.38,186395.121
E00018978,539737.242,190041.713
E00018979,539903.047,190013.984
E00018536,541924.941,188857.789
E00018537,541856.764,188587.127
E00018926,540561.911,189533.007
E00018534,541847.11,188946.098
E00018927,540795.364,189363.706
E00018535,542414.398,188947.218
E00018924,540843.167,189672.562
E00018532,542520.406,189008.161
E00018925,540959.709,189504.461
E00018533,541965.533,189166.331
E00018922,541074.714,189607.73
E00018530,541733.134,189144.961
E00018531,542284.969,189204.864
E00018920,541029.975,189928.343
E00018921,540746.673,189918.498
E00018538,541990.716,188730.909
E00018539,542296.165,188729.996
E00018928,546255.976,187497.462
E00018929,546133.501,187506.206
E00018997,540651.449,188661.413
E00018917,540654.181,190113.945
E00018996,540057.725,188645.183
E00018914,542010.149,190366.448
E00018995,540273.667,188923.554
E00018915,540862.997,190118.841
E00018994,540122.827,189037.366
E00018912,541842.622,190319.939
E00018993,540377.282,188960.763
E00018913,540814.813,190293.531
E00018992,540576.892,189240.953
E00018910,541655.577,190352.995
E00018991,540384.211,189158.008
E00018911,540644.969,190360.857
E00018990,539708.347,189404.303
E00018918,541862.753,190149.115
E00018999,540185.825,188730.279
E00018919,540617.201,189819.482
E00018998,540482.277,188575.798
E00018776,544349.209,185016.153
E00018777,544166.384,185012.626
E00018774,544262.893,185000.034
E00018773,544538.297,185154.86
E00018770,543601.385,185158.398
E00018771,543673.983,185010.71
E00019076,540223.439,187844.175
E00019074,540678.917,187869.991
E00019075,540440.927,187861.311
E00019072,540923.034,188050.979
E00018778,543972.287,185032.033
E00019073,540356.535,187985.748
E00018779,543944.608,184952.482
E00019071,541093.673,187901.478
E00018726,545545.397,192357.479
E00018727,546412.352,192142.127
E00018724,546823.296,192362.442
E00018725,546635.732,192285.918
E00018722,545979.157,192426.962
E00018723,546997.29,192430.212
E00018720,545708.414,192502.774
E00018721,545132.563,192415.43
E00019026,544044.914,187742.48
E00175136,544828.261,187301.119
E00019027,543994.661,187494.708
E00175147,540454.039,190612.681
E00175178,543962.625,190952.258
E00019024,542988.195,186676.128
E00175141,547036.025,188525.421
E00019025,543438.617,186529.448
E00019022,543448.924,186677.319
E00018728,545800.884,192255.194
E00019023,543311.106,186646.549
E00018729,545211.276,192435.606
E00019020,543193.155,186617.329
E00175153,544744.524,185394.224
E00018716,546191.181,192575.915
E00018797,545711.96,185808.746
E00018717,545316.337,192652.978
E00018796,544984.567,185756.222
E00018714,545383.869,192471.084
E00018795,545827.766,185672.443
E00018715,546812.18,192104.997
E00018712,546508.065,192725.439
E00018793,545528.632,185879.915
E00019028,544136.408,187612.095
E00018713,546611.99,192482.235
E00018792,545348.287,185751.625
E00019029,544211.663,187539.27
E00018710,545674.122,187055.897
E00018791,546130.32,185839.707
E00018711,545269.108,192159.268
E00018790,546048.659,185933.784
E00019016,544088.019,186907.147
E00019017,542945.742,186829.071
E00019014,543218.652,186821.409
E00019015,542838.314,186827.185
E00019012,543315.23,186939.035
E00018718,546933.828,192562.957
E00018799,545526.232,185651.358
E00019013,543574.563,186956.139
E00018719,546291.9,192351.94
E00018798,545964.898,185650.779
E00019010,543959.016,186971.944
E00019011,543790.338,187061.953
E00019018,543845.447,186819.193
E00019019,543103.233,186527.46
E00175130,546619.345,188934.837
E00175165,543999.92,190512.562
E00175146,540507.225,190702.078
E00175157,543406.104,186366.998
E00175152,544766.971,185286.3
E00175128,544773.487,188428.204
E00175167,540062.996,190295.455
E00175166,546745.889,188013.715
E00018476,547563.168,187838.35
E00018477,539795.577,190749.066
E00018866,545279.394,187671.155
E00018474,547367.749,187912.665
E00018867,544626.349,187687.979
E00018475,547619.884,187965.553
E00018864,545060.957,187812.246
E00018472,547064.329,188080.233
E00018865,544955.665,187700.085
E00018473,547620.16,188130.025
E00018862,545242.17,187873.933
E00018470,547396.356,188159.96
E00018863,544485.919,187863.994
E00018471,547196.559,188040.926
E00018860,545223.15,188018.995
E00018861,544679.798,187920.175
E00018478,540548.742,190811.542
E00018868,545085.704,187616.272
E00018426,541512.744,191870.768
E00018427,541271.425,191947.059
E00018424,542698.589,191938.018
E00018857,544584.04,187899.083
E00018425,542436.658,191858.917
E00018854,540761.288,191785.919
E00018422,541486.367,192232.11
E00018855,543812.059,188078.939
E00018423,541210.204,192067.926
E00018852,540499.215,191807.589
E00018420,542271.739,191921.938
E00018853,540667.056,191656.55
E00018421,542195.068,191725.007
E00018850,540002.961,191921.3
E00018851,540267.461,191876.38
E00018428,542755.039,191685.432
E00018429,541047.304,191742.613
E00018858,544291.313,187867.606
E00018859,544982.334,188072.918
E00018416,541577,192442.434
E00018497,540353.664,190099.259
E00018417,541394.94,192355.59
E00018496,540345.262,190339.799
E00018806,545543.79,186639.104
E00018887,544770.489,188159.929
E00018414,541606.804,192773.264
E00018495,540074.649,190235.44
E00018807,545311.977,186535.601
E00018886,544116.23,187939.689
E00018415,541427.534,192625.079
E00018494,539670.537,190322.079
E00018804,545533.787,185299.553
E00018885,544820.301,188016.596
E00018412,541760.657,191299.441
E00018805,546250.813,186629.997
E00018884,545099.171,188229.634
E00018413,541675.898,192656.878
E00018492,540465.247,190447.832
E00018802,545547.585,185470.559
E00018883,543901.981,188204.555
E00018410,542393.958,191100.804
E00018491,539912.553,190634.528
E00018803,545269.743,185582.282
E00018411,542318.187,191189.675
E00018490,539837.167,190620.1
E00018800,545418.157,185386.45
E00018881,545364.086,188352.969
E00018801,545716.161,185544.797
E00018880,545522.468,188343.586
E00018418,542415.501,192093.534
E00018499,540298.143,189623.982
E00018498,540255.402,189911.008
E00018808,546080.408,186498.278
E00018889,544035.761,188068.501
E00018809,545405.464,186537.174
E00018888,544296.641,188052.922
E00018666,543364.976,189851.047
E00018667,544068.55,189931.893
E00018665,543357.055,189946.322
E00018662,543577.452,190094.367
E00018663,543731.27,189953.596
E00018660,542031.416,190055.628
E00018661,544349.474,190189.282
E00018656,543003.299,190188.934
E00018342,545552.977,189191.173
E00018518,542247.934,189904.026
E00019065,541165.457,188460.74
E00018752,543623.307,185321.716
E00018702,547394.943,187365.554
E00019008,543225.914,187036.154
E00018467,546970.424,188309.175
E00018834,540165.81,192966.36
E00018480,539610.155,190579.911
E00018391,543541.75,188400.601
E00018937,545748.549,187313.366
E00018583,543059.672,187382.084
E00018748,546354.056,192667.044
E00175129,546580.596,188671.309
E00018810,545521.852,186523.235
E00018923,540552.946,189805.23
E00018916,540986.647,190150.431
E00018775,543918.879,185170.97
E00019070,540776.764,188221.658
E00175159,543254.74,191552.506
E00175154,543401.617,186160.147
E00018869,545052.526,187215.936
E00018419,541333.663,192230.072
E00018664,544027.855,189982.409
E00019319,512821,174031
E00019512,518141,175016
E00019089,522959.132,177446.981
E00019358,518960.853,176300.606
E00019268,512820.115,170744.186
E00019088,522375.5,177514.375
E00019359,519059.334,176163.463
E00019269,512533.427,170692.754
E00019392,521702.462,175620.062
E00019223,513690.052,169876.981
E00019573,515757.863,171670.666
E00019310,512858.97,173084.177
E00019391,521668.876,175893.225
E00019220,513267.405,170340.982
E00019570,516274.308,171680.596
E00019311,513058.945,173030.196
E00019221,514115.206,170193.843
E00019571,516047.793,171780.078
E00019318,513020.281,173981.462
E00019399,521739.754,176308.609
E00019228,512757.3,169966.842
E00019578,516119.651,171474.508
E00019398,522764.155,175513.727
E00019229,513109.636,169878.677
E00019579,516606.792,171415.272
E00019406,521414.009,176087.07
E00019487,518301.426,174650.137
E00019666,514971.973,173893.963
E00019407,520753.608,175945.666
E00019486,518594.811,174817.988
E00019667,514809.366,173856.253
E00019404,522390.586,175521.679
E00019485,518059.762,174920.049
E00019664,513381.645,173847.163
E00019405,521651.802,176037.658
E00019484,518246.414,174778.585
E00019665,514263.207,173867.031
E00019402,521673.189,176265.586
E00019483,518508.426,174675.463
E00019662,514873.658,174119.103
E00019403,521444.242,176199.805
E00019482,518583.301,174107.922
E00019663,514695.703,173854.021
E00019400,522109.703,176320.282
E00019481,518151.897,174660.516
E00019401,521561.856,176275.198
E00019480,518835.154,174384.193
E00019661,513715.781,173943.034
E00019408,518680.544,175477.64
E00019409,519074.929,175239.591
E00019488,518022.634,174700.171
E00019669,514192.336,173724.532
E00019146,515318.721,171388.273
E00019147,514974.347,171175.667
E00019144,514948.445,171513.57
E00019145,515422.16,171510.144
E00019142,514745.619,171667.737
E00019143,514699.897,171481.937
E00019141,520624.41,174814.928
E00019148,514320.745,171445.953
E00019149,513974.396,171211.401
E00019097,522315.331,176924.812
E00019276,517493.858,169881.986
E00019096,522092.501,177107.285
E00019327,513743.004,173480.414
E00019277,517642.006,169588.015
E00019095,522303.124,177248.853
E00019324,513567.419,173514.988
E00019274,517146.065,170077.943
E00019094,522447.443,177089.724
E00019325,512816.987,173523.88
E00019275,517339.979,169959.864
E00019093,521782.027,176975.108
E00019322,512572.021,173486.307
E00019272,512890.21,171697.543
E00019092,522420.607,176721.645
E00019323,513187.179,173692.997
