startid,endid,edist,footdistkm,bikedistkm,cardistkm
E00176218,E00008735,0.9106517718700986,1.222346,1.221333,1.7967449999999998
E00008615,E00176230,0.9106653866376534,1.252461,1.3552929999999999,1.9146050000000001
E00009219,E00009175,0.9117971392848003,1.229269,1.698597,1.510338
E00176244,E00008748,0.9133174828267018,1.242874,1.1871980000000002,1.7578699999999998
E00176227,E00176315,0.913569022373844,1.205962,1.279056,1.354309
E00008892,E00008884,0.9139207609661433,1.098805,1.682959,1.448423
E00176244,E00176235,0.9139352014913297,1.146949,1.246612,2.239105
E00008615,E00008944,0.9144836583821644,1.147722,1.1483109999999999,1.522731
E00176231,E00008908,0.9145412740958894,1.188015,1.218034,2.9979299999999998
E00008938,E00176262,0.9147348187589365,1.2616420000000002,1.272755,1.804262
E00008615,E00009190,0.9149116137649543,1.1736099999999998,1.1736099999999998,1.598731
E00176231,E00008617,0.9153247545351559,1.26268,1.489672,2.520218
E00176329,E00008742,0.9157061628694106,1.216599,1.5320850000000001,1.516042
E00176218,E00008696,0.9167535606393836,1.081224,1.081224,1.081224
E00176231,E00009217,0.9168009602378138,1.281186,1.494655,2.0021269999999998
E00008892,E00176224,0.9198282466254143,1.391224,1.4908869999999999,2.4614140000000004
E00009219,E00008936,0.9202008824192085,1.389027,1.748145,2.168466
E00009219,E00009190,0.9211503324659631,1.512348,1.8977439999999999,1.870061
E00009219,E00008627,0.9214445367708767,1.105928,1.1913589999999998,1.147736
E00176218,E00008698,0.9219928375535072,1.32006,1.32006,1.32006
E00009219,E00008613,0.9226075097688488,1.193097,1.483613,1.366568
E00008615,E00008916,0.9234715701286924,1.256382,1.278583,1.2764259999999998
E00009219,E00009202,0.9234821765394368,1.247613,1.813053,1.638017
E00176244,E00008897,0.9238355289146858,1.363704,1.476393,1.8075340000000002
E00009219,E00008610,0.9247256888553607,1.181627,1.410284,1.453848
E00008615,E00008917,0.9253793914465857,1.048865,1.12901,1.129011
E00176231,E00008646,0.9256852358874303,1.254192,1.4605219999999999,2.197961
E00176329,E00008746,0.9260761625720288,1.215804,1.318897,1.302855
E00176227,E00008957,0.9261123794010775,1.293758,1.429042,2.303852
E00176218,E00176331,0.9272347577636444,1.084433,1.084433,2.245132
E00176218,E00008847,0.9280677110750017,1.178425,1.275183,1.204821
E00176244,E00008747,0.9285754577227407,1.047364,1.646769,2.216792
E00008615,E00008633,0.9286861202500452,1.267307,1.288777,1.835608
E00176218,E00008851,0.9289064806803842,1.125286,1.1055329999999999,1.105437
E00176231,E00009204,0.9291329331856057,1.476089,1.498608,1.802257
E00176329,E00008737,0.9293054294094862,1.222876,1.383152,1.5039280000000002
E00008892,E00008737,0.9296859561861998,1.3508820000000001,1.4724549999999998,2.498882
E00009219,E00008926,0.9297031535043723,1.28819,1.468561,1.6861089999999999
E00009168,E00008627,0.9300655634658497,1.1942409999999999,1.3534849999999998,1.313002
E00008938,E00008624,0.930748466625064,1.2110429999999999,1.358209,2.659904
E00176329,E00176261,0.9308889534724143,1.284707,1.430884,1.5092729999999999
E00009219,E00008925,0.9308909166003702,1.383652,1.954761,2.375082
E00009168,E00008621,0.9319272361815746,1.253864,1.3470550000000001,1.438462
E00176231,E00008958,0.9340202230882644,1.1724210000000002,1.178703,2.546942
E00009219,E00009180,0.9345416240643782,1.0583820000000002,1.055422,1.9666890000000001
E00176227,E00008908,0.9355444575352413,1.194606,1.419484,2.705122
E00009168,E00176326,0.9388030770597825,1.197333,1.646075,1.782669
E00176227,E00008619,0.9409559507655154,1.2930599999999999,1.550133,1.810076
E00176231,E00009198,0.941927961390885,1.2276120000000001,1.328596,1.486353
E00009168,E00009178,0.9428465792275209,1.089735,1.289563,1.2641980000000002
E00008938,E00009221,0.9432784229934416,1.3394490000000001,1.661001,2.325161
E00009219,E00008626,0.9432921617928691,1.2218209999999998,1.304417,1.423751
E00176227,E00008612,0.9433811995629513,1.2811890000000001,1.663872,1.874681
E00176218,E00008732,0.943503900217196,1.250327,1.249314,1.799896
E00008615,E00009163,0.9447734743947902,1.09774,1.255531,1.9754280000000002
E00176227,E00009198,0.944998947327461,1.1371110000000002,1.230952,1.1935440000000002
E00008938,E00008646,0.9451537038704647,1.1343109999999998,1.265103,2.317851
E00176244,E00008883,0.9460437446719747,1.1774120000000001,1.4378440000000001,1.5673409999999999
E00008938,E00008946,0.9471101377981498,1.212903,1.2834619999999999,2.9448809999999996
E00008938,E00008957,0.9476814672030115,1.335255,1.347481,2.716551
E00009168,E00176336,0.9485440416517517,1.2553040000000002,1.856611,1.882166
E00176231,E00009201,0.9488458653611606,1.309617,1.757479,2.150792
E00008938,E00008915,0.9495374085906122,1.217423,1.220315,2.8727869999999998
E00008615,E00009168,0.950025262822003,1.171316,1.462068,2.11196
E00009168,E00008615,0.950025262822003,1.171316,1.535979,1.987972
E00009168,E00008618,0.9500297646058374,1.536604,1.901267,2.090833
E00176244,E00008880,0.950266641494886,1.2160909999999998,1.234569,1.442587
E00176227,E00009214,0.9503814947866667,1.473708,1.481252,1.900358
E00176329,E00176264,0.9509034642665225,1.3001449999999999,1.357716,1.673749
E00176218,E00176320,0.9509531627357062,1.2030699999999999,1.279094,1.4345640000000002
E00176244,E00008743,0.9525070510699049,1.1488099999999999,1.300562,2.461732
E00008615,E00009162,0.9525704740931396,1.181522,1.417484,1.953846
E00176218,E00009065,0.9526487198001787,1.185529,1.1776769999999999,1.789711
E00009219,E00176226,0.9534978637066075,1.499535,1.9908350000000001,2.6920729999999997
E00176218,E00008727,0.9549791857548785,1.367279,1.300378,2.142634
E00009168,E00176251,0.9561808945644159,1.2954919999999999,1.477228,1.558504
E00176329,E00176235,0.9564920357875504,1.14927,1.287636,1.374214
E00176231,E00008610,0.957616646486978,1.335702,1.420291,2.591768
E00008938,E00008910,0.9580111702631582,1.213396,1.213396,3.120346
E00176244,E00176236,0.9584016893474652,1.1625139999999998,1.2621769999999999,2.25467
E00176231,E00009213,0.9595415102662025,1.469883,1.620486,2.446329
E00176218,E00008850,0.9599090882521022,1.045228,1.0522989999999999,1.21146
E00176227,E00008946,0.960084865582155,1.171406,1.3650229999999999,2.5321819999999997
E00176218,E00008757,0.9634146380951315,1.116751,1.2620799999999999,1.262216
E00008615,E00009182,0.9643564637301393,1.154333,1.1933820000000002,1.740667
E00008615,E00008759,0.9647853428406489,1.176119,1.176119,1.403877
E00008615,E00008914,0.9660792259364416,1.2229,1.242928,1.242877
E00176218,E00008840,0.9671018196782669,1.387257,1.400981,1.400995
E00176231,E00008624,0.9683483815883935,1.330924,1.509166,2.540013
E00176218,E00008692,0.9689745787383256,1.290998,1.318756,1.426358
E00176227,E00009204,0.9691218032477096,1.5473810000000001,1.5094459999999998,1.5094480000000001
E00176227,E00009197,0.9698974533888047,1.202165,1.296006,1.2831510000000002
E00008892,E00008880,0.9700642143373226,1.346418,1.3648959999999999,1.57265
E00176218,E00008789,0.9719554203382721,1.290973,1.4978,1.314735
E00009219,E00008634,0.9734672536213245,1.282325,1.393475,2.11095
E00009219,E00009186,0.9735915126540039,1.099135,1.3185769999999999,1.372711
E00176227,E00176335,0.9740061234766001,1.191267,1.413586,1.673526
E00008892,E00008740,0.9743041512921032,1.414066,1.611839,2.53125
E00176329,E00008734,0.9752490398811076,1.298433,1.4367999999999999,1.4317929999999999
E00176244,E00008869,0.9753008567456531,1.196157,1.2173409999999998,1.5019749999999998
E00008892,E00008869,0.9760514838719921,1.326485,1.347669,1.632038
E00176218,E00008786,0.9781245520469237,1.173158,1.173158,1.173158
E00176231,E00009197,0.9787352104068198,1.292667,1.393651,1.57596
E00009219,E00008928,0.9794049127036235,1.3300150000000002,1.574971,1.792519
E00008615,E00009158,0.9806609302123634,1.171157,1.438426,2.056044
E00008615,E00008639,0.9825966562659858,1.280102,1.6027770000000001,1.459181
E00176231,E00008942,0.9827949303659135,1.366387,1.361201,2.7290349999999997
E00176218,E00008742,0.9838623006889854,1.308215,1.6014860000000002,1.571873
E00176218,E00008849,0.9862992038088656,1.258541,1.27434,1.2743550000000001
E00176329,E00176310,0.9863812962470184,1.226456,1.225847,1.7990229999999998
E00176244,E00008734,0.9865069324586702,1.296113,1.3957760000000001,2.2966840000000004
E00009219,E00009151,0.9868974485167468,1.124298,1.3579459999999999,1.508552
E00008615,E00176315,0.9871475404624236,1.233557,1.230121,1.50636
E00009168,E00009065,0.9879587184377203,1.240426,1.383279,1.492913
E00176218,E00009073,0.9881732905122749,1.376965,1.298383,1.368997
E00176227,E00009217,0.9885994824462365,1.3925820000000002,1.574975,1.709319
E00008938,E00009222,0.9896635303399786,1.3685,1.501883,2.166044
E00008892,E00008883,0.989809224463428,1.307739,1.568171,1.697404
E00008615,E00008918,0.9902712825180553,1.371627,1.394723,1.415339
E00176227,E00009219,0.9916935010375145,1.517491,1.5249000000000001,1.8570239999999998
E00009219,E00176227,0.9916935010375145,1.517491,1.9728800000000002,2.6741170000000003
E00008615,E00008763,0.9929271195939315,1.2692070000000002,1.26967,1.5131880000000002
E00008892,E00008867,0.9932527334016943,1.294872,1.455049,1.739441
E00176218,E00008791,0.9937624707755925,1.415136,1.6172170000000001,1.415135
E00009168,E00176335,0.9947320536556505,1.285212,1.7984749999999998,1.721765
E00009219,E00009182,0.9950002789637473,1.087019,1.0840589999999999,1.80908
E00008615,E00008637,0.9955409315262413,1.225633,1.404885,1.406229
E00176244,E00008878,0.9960353555597637,1.237834,1.259018,1.5436489999999998
E00009219,E00009197,0.9977569874925154,1.2063240000000002,1.752624,1.690063
E00176329,E00008833,0.9989057433677772,1.2827760000000001,1.422877,1.395564
E00009219,E00009154,0.9992789121171122,1.189528,1.478051,1.56726
E00176218,E00008746,0.9993573089160541,1.312079,1.482403,1.479662
E00176231,E00008616,1.0003361538527933,1.222675,1.354941,2.1091390000000003
E00176329,E00176236,1.0007663534232185,1.164835,1.303201,1.389779
E00176218,E00176317,1.0007982339138592,1.0904770000000001,1.0904770000000001,1.947931
E00008892,E00008731,1.0011589720918048,1.4757090000000002,1.567498,2.5597269999999996
E00176218,E00008833,1.002244418359608,1.2794770000000002,1.405144,1.402403
E00008938,E00008610,1.0024608329651001,1.4555909999999999,1.54018,2.711659
E00176329,E00176237,1.0031818958239576,1.315812,1.648839,1.6699670000000002
E00176244,E00008867,1.003256490838723,1.1645450000000002,1.324722,1.609377
E00008615,E00009148,1.0039458137394888,1.190038,1.2272370000000001,1.6786590000000001
E00009168,E00009204,1.0047453704944267,1.17281,1.590209,2.041242
E00008615,E00009149,1.0047587734203443,1.2185650000000001,1.257614,1.704258
E00176244,E00008737,1.004788868932125,1.220555,1.342128,2.368819
E00176231,E00176314,1.006141853097335,1.3133219999999999,1.342757,1.646404
E00008615,E00008956,1.0062530580664621,1.319862,1.499272,1.321577
E00008938,E00009216,1.006904604198963,1.473967,1.812942,2.493605
E00176227,E00008958,1.0080031305198531,1.2508119999999998,1.380152,2.254133
E00008892,E00008878,1.008426381807307,1.368161,1.389345,1.673712
E00176244,E00176224,1.0085318028153711,1.260897,1.36056,2.33135
E00008892,E00008745,1.0103265401838186,1.3113979999999998,1.634469,2.120846
E00008892,E00008744,1.0109973219400998,1.3514670000000002,1.5764939999999998,2.244297
E00008938,E00008616,1.0111074150183554,1.102794,1.1011520000000001,2.2290300000000003
E00176218,E00176251,1.0112131867860537,1.232201,1.245659,2.003705
E00009168,E00008626,1.011388353947181,1.310135,1.466544,1.589016
E00009219,E00176229,1.0129972152385511,1.572655,2.033697,2.4267440000000002
E00009219,E00009161,1.0132588629964787,1.193546,1.283962,1.280673
E00008938,E00008958,1.0140043753051384,1.2923099999999998,1.2985920000000002,2.666832
E00176244,E00176275,1.0148059997585896,1.270461,1.3937570000000001,1.51058
E00176218,E00008731,1.0151785179957868,1.295614,1.2946010000000001,1.8697460000000001
E00176227,E00008617,1.0152816172199828,1.374076,1.569992,2.227409
E00008615,E00008915,1.0161915746122918,1.1896479999999998,1.190903,1.190904
E00008615,E00009186,1.0169727575073373,1.2586780000000002,1.4279000000000002,1.936746
E00009219,E00008633,1.0178783316020228,1.182414,1.179454,2.055393
E00176218,E00008740,1.0191358247186468,1.3996279999999999,1.516861,1.746094
E00009168,E00176274,1.020880849191091,1.239371,1.398615,1.398455
E00008615,E00008913,1.020921737366749,1.396437,1.419168,1.495319
E00009168,E00176317,1.022024648922399,1.368775,1.542281,1.747384
E00176231,E00008944,1.0222500562229668,1.340545,1.344746,2.71375
E00176218,E00008828,1.022663408511309,1.4223800000000002,1.426567,1.426573
E00176227,E00176314,1.0249851055279497,1.353183,1.353595,1.353595
E00176227,E00008646,1.0257554835046996,1.365588,1.661971,1.905152
E00176231,E00008638,1.0261073793760767,1.2543330000000001,1.324892,2.686848
E00009219,E00009159,1.026180608357918,1.132663,1.1998499999999999,1.3079049999999999
E00176231,E00009221,1.0266380118060077,1.45933,1.8119580000000002,2.205271
E00009219,E00008644,1.0270262431723973,1.247574,1.4299179999999998,1.331625
E00176329,E00008860,1.0270425929551132,1.2619690000000001,1.2613599999999998,1.763538
E00008892,E00008732,1.0272878037458226,1.539026,1.742318,2.720009
E00176329,E00176240,1.0274735141719604,1.4049639999999999,1.697103,1.6278489999999999
E00176227,E00008942,1.0284245617219168,1.4136900000000001,1.56265,2.436226
E00008615,E00009159,1.0289577984397735,1.1999760000000002,1.309172,1.8318800000000002
E00176227,E00009201,1.0292823704955678,1.421014,1.862444,1.857983
E00176218,E00008737,1.029709621752723,1.3991980000000002,1.382863,2.7860270000000003
E00009168,E00009207,1.0301599292508037,1.520076,1.968818,2.105412
E00176218,E00008694,1.0302672861976403,1.276876,1.301732,1.306384
E00008938,E00008908,1.0307870226312659,1.307904,1.337923,3.1178209999999997
E00176218,E00008768,1.0328372991100019,1.285205,1.291437,1.430262
E00008938,E00008622,1.033321799708546,1.424404,1.8499210000000001,2.758969
E00176231,E00176262,1.0345820898556226,1.378503,1.423713,1.684371
E00008615,E00008953,1.0346436295290398,1.310191,1.315939,1.8416780000000001
E00009219,E00176269,1.0360712413034219,1.249001,1.334788,1.331905
E00008938,E00176285,1.0369353077935966,1.537254,1.858077,2.663301
E00176231,E00008613,1.0377279138010158,1.46818,1.4830429999999999,2.504489
E00176218,E00008782,1.037761380204942,1.2725119999999999,1.285989,1.285985
E00176244,E00008740,1.038756886487447,1.283739,1.481512,2.4011869999999997
E00176329,E00176224,1.0392862662856732,1.2632180000000002,1.4015840000000002,1.46646
E00176329,E00008829,1.0401051401104047,1.355968,1.4374770000000001,1.427132
E00009219,E00008643,1.040263894698407,1.280729,1.463073,1.3647799999999999
E00008615,E00009165,1.0404061150704669,1.236713,1.5274649999999999,2.1790390000000004
E00009168,E00008616,1.0419004955872984,1.370618,1.522983,1.522845
E00009219,E00009176,1.0451038930101766,1.2397159999999998,1.228113,1.601923
E00176227,E00176262,1.045644493434572,1.2880019999999999,1.391495,1.391563
E00009219,E00009174,1.045649928247915,1.377807,1.654302,1.661842
E00008938,E00009215,1.0475005633181904,1.46398,1.7848030000000001,2.590026
E00008892,E00008735,1.0475443444598471,1.558735,1.73442,2.653827
E00008892,E00176275,1.0482149164870405,1.400788,1.524084,1.640643
E00008615,E00176314,1.0499287178442416,1.2171569999999998,1.204574,1.505646
E00176227,E00008610,1.050922813354507,1.480636,1.62174,2.29896
E00176218,E00008744,1.0509806529950645,1.4303679999999999,1.645653,1.727058
E00176231,E00008622,1.0511492404757934,1.5442850000000001,1.670415,2.639078
E00008615,E00008788,1.0522352875446381,1.258397,1.3804539999999998,1.667761
E00176227,E00009213,1.0524358687938833,1.58128,1.700806,2.153521
E00008615,E00009202,1.052458953302128,1.523386,1.4692070000000002,1.828466
E00176244,E00008868,1.0530452950662408,1.208451,1.229635,1.5142660000000001
E00176218,E00176313,1.05403876438205,1.353101,1.5289949999999999,1.488518
E00176244,E00008745,1.054131195724652,1.181071,1.504142,1.990783
E00176218,E00008756,1.054292508415425,1.367175,1.3774000000000002,1.367172
E00009168,E00176269,1.054926348640557,1.3373140000000001,1.496914,1.497171
E00176218,E00176299,1.0559159678051984,1.404401,1.579785,1.539818
E00008938,E00009218,1.0559717716302526,1.480941,1.703997,2.798564
E00009219,E00008946,1.0578886770922387,1.338695,1.449845,2.1777100000000003
E00008892,E00008742,1.0584136642716426,1.3938130000000002,1.591586,2.9614380000000002
E00176218,E00176333,1.0585357572745844,1.4287,1.520789,1.520918
E00176329,E00176308,1.0586838768305884,1.2653789999999998,1.464442,1.389473
E00009219,E00009167,1.0606388606010029,1.2447380000000001,1.337169,1.333881
E00176218,E00008734,1.0610254340914838,1.521998,1.5000689999999999,2.586685
E00009219,E00009149,1.0613424408573262,1.151252,1.1482919999999999,1.772672
E00008892,E00008868,1.0614239810090236,1.338778,1.359962,1.644329
E00008615,E00008942,1.0622018909571929,1.16694,1.16694,1.1670429999999998
E00008615,E00009169,1.0622314448768242,1.37045,1.545807,2.465062
E00176231,E00009216,1.0630533617636595,1.593848,1.9639000000000002,2.3737150000000002
E00008615,E00008768,1.064058479799509,1.329958,1.347433,1.583464
E00009168,E00009191,1.0644989847796753,1.416563,1.865305,2.0018979999999997
E00176244,E00008744,1.0647859986730364,1.2211400000000001,1.446167,2.1142339999999997
E00176218,E00008787,1.0654701422981918,1.437838,1.6399190000000001,1.384905
E00176218,E00008760,1.065939827319011,1.626738,1.781122,1.68863
E00008615,E00008912,1.0662000658825517,1.426813,1.4490139999999998,1.446857
E00176329,E00176238,1.0665865223492592,1.412375,1.581909,1.650347
E00176329,E00008735,1.066720288365204,1.4307290000000001,1.674919,1.658873
E00176227,E00008624,1.0673968465968247,1.44232,1.5894860000000002,2.247205
E00008615,E00008911,1.0686515004045913,1.405754,1.4279549999999999,1.425778
E00009219,E00008640,1.068795260119034,1.3791179999999998,1.555976,1.45678
E00176218,E00176224,1.0692277340632383,1.398595,1.417094,1.98845
E00008892,E00008857,1.0702424460975897,1.541249,1.764282,1.832835
E00009219,E00008922,1.0725571573851087,1.359878,1.471028,2.1885030000000003
E00008938,E00008613,1.0758442782679645,1.393698,1.602931,2.624379
E00009168,E00176266,1.0773643921557428,1.2144490000000001,1.1759439999999999,1.150513
E00008615,E00009206,1.0778135919906664,1.451811,1.523704,1.8829829999999999
E00009168,E00176331,1.0794669851389713,1.466094,1.6396,1.766238
E00176231,E00009222,1.080199629367179,1.4883810000000002,1.6528399999999999,2.046153
E00176218,E00009166,1.083596812092073,1.417956,1.3870660000000001,1.6894090000000002
E00008615,E00008790,1.0853594385087464,1.348578,1.348578,1.67496
E00176244,E00008857,1.0869659955256425,1.410922,1.6339549999999998,1.702772
E00176218,E00008691,1.0874580326780374,1.4343309999999998,1.462089,1.56969
E00008938,E00008942,1.0879124648394563,1.486275,1.4810889999999999,2.8489250000000004
E00008938,E00008638,1.0888213342923485,1.374222,1.4447809999999999,2.806739
E00176227,E00008944,1.0893902172535923,1.418936,1.546195,2.420942
E00009168,E00008620,1.0900357878460136,1.429179,1.52237,1.799702
E00176231,E00008945,1.0906103265863492,1.2765,1.2765,2.954228
E00176244,E00008731,1.0921079412768488,1.345382,1.437171,2.4296640000000003
E00176329,E00008732,1.0927781347213015,1.41102,1.6530150000000001,1.725055
E00008615,E00009155,1.0934402564429464,1.2000060000000001,1.450426,2.227331
E00009168,E00176304,1.0939617879479289,1.4886489999999999,1.698328,1.7423309999999999
E00176231,E00009218,1.0942679884195967,1.6008209999999998,1.854954,2.678674
E00008615,E00008780,1.0971196268785097,1.373149,1.6041130000000001,1.460517
E00176218,E00008743,1.0976918366910393,1.5283959999999999,1.530402,1.92953
E00176218,E00008848,1.0983539393192037,1.626516,1.584493,1.726032
E00176231,E00008640,1.0984558462008662,1.381798,1.3822059999999998,2.5947
E00008615,E00008784,1.0984928005098713,1.3648930000000001,1.720809,1.577213
E00008615,E00009161,1.098670306070523,1.353089,1.393285,1.844708
E00176218,E00008854,1.0995848609443508,1.342666,1.3115,1.3229259999999998
E00009168,E00176316,1.1014731436603447,1.445626,1.967023,1.964559
E00176227,E00008616,1.1015432813580202,1.334071,1.5563900000000002,1.81633
E00008615,E00009198,1.1024860236981573,1.3724960000000002,1.36249,1.873056
E00009168,E00009069,1.1030782872004605,1.362854,1.512625,1.442421
E00008615,E00176317,1.1033509192477882,1.389381,1.4894770000000002,1.504397
E00008938,E00008623,1.1040468022950978,1.36989,1.359707,2.487523
E00009219,E00008638,1.105077707679436,1.396891,1.611163,2.039568
E00176329,E00008858,1.1057692834384782,1.386592,1.385983,1.696034
E00176218,E00008829,1.1061489386533754,1.437757,1.453556,1.4535740000000001
E00009219,E00008919,1.1070883412429326,1.487249,1.793873,2.531963
E00176227,E00009221,1.1071247668104052,1.570726,1.916923,1.9124619999999999
E00176231,E00008953,1.107983861852184,1.5030139999999999,1.512374,3.485688
E00176231,E00008952,1.1082937794000842,1.497674,1.500728,3.6727489999999996
E00008615,E00008952,1.1090692780241533,1.3339649999999998,1.3339649999999998,2.028739
E00009219,E00009164,1.1095157152779984,1.2075060000000002,1.297922,1.637875
E00008938,E00008944,1.1095694991518046,1.460433,1.464634,2.833641
E00176227,E00008638,1.1110544199138181,1.332724,1.526341,2.3940390000000003
E00008615,E00008796,1.111501641817025,1.341352,1.520762,1.3582919999999998
E00176244,E00008732,1.1117149453546809,1.4086990000000001,1.611991,2.589946
E00009219,E00009153,1.113137095434308,1.279857,1.668401,1.6572360000000002
E00176231,E00008623,1.1132567528014086,1.489771,1.613496,2.367632
E00008892,E00008853,1.1136359266424838,1.557828,1.670517,2.613692
E00176231,E00176285,1.1138044606433317,1.657135,2.009035,2.5434099999999997
E00008938,E00009199,1.1146363609182768,1.529739,1.665379,2.880951
E00176244,E00008742,1.1159983533666182,1.263486,1.461259,2.831374
E00176231,E00009215,1.117312320773344,1.5838599999999998,1.93576,2.4701350000000004
E00176218,E00176236,1.119730773955909,1.508319,1.555152,2.451089
E00009168,E00008646,1.1203135953562202,1.530675,1.757166,1.656987
E00176244,E00176312,1.1213173826852156,1.3918599999999999,1.633401,1.468818
E00008615,E00176262,1.1215431728871894,1.315617,1.303034,1.604106
E00009219,E00009172,1.1215544630413283,1.5584829999999998,1.778322,1.931874
E00176329,E00176248,1.1223073033719684,1.4134369999999998,1.519457,1.587892
E00176218,E00008718,1.125541444271611,1.2934860000000001,1.2934860000000001,1.2934860000000001
E00009168,E00008612,1.1264009737606862,1.4462760000000001,1.753356,1.7706300000000001
E00008615,E00008760,1.1265822559694398,1.374603,1.368775,1.596537
E00176244,E00008735,1.1269526341465574,1.428408,1.604093,2.5237640000000003
E00176329,E00176257,1.1271288603926422,1.6146969999999998,1.858887,2.126532
E00009219,E00176230,1.1280811790026621,1.6386500000000002,1.997768,2.852515
E00176218,E00176222,1.1288632615590761,1.449654,1.469046,1.635722
E00176218,E00008745,1.129463305203006,1.482524,1.587396,1.584655
E00008615,E00008954,1.1298979506840345,1.436681,1.4373479999999998,1.5411869999999999
E00008892,E00008727,1.1302682067655274,1.6450250000000002,1.744688,2.736917
E00176218,E00008720,1.1318521683899445,1.335656,1.335656,1.335656
E00176227,E00008613,1.13309880640736,1.613114,1.6844919999999999,2.21168
E00008892,E00008746,1.1338183853175452,1.488361,1.811432,2.7432689999999997
E00176329,E00008731,1.134374935988985,1.347702,1.478195,1.564773
E00008892,E00176240,1.1364365087081305,1.5809190000000002,1.756604,2.983302
E00008615,E00008910,1.1367957672110498,1.402953,1.417883,1.438463
E00176218,E00009149,1.1393059136004036,1.426787,1.4337149999999999,2.147792
E00009168,E00009194,1.1393217510470426,1.557141,1.96292,2.275019
E00176329,E00176249,1.139946558259728,1.634291,1.758077,1.611194
E00008615,E00009151,1.1399476522582157,1.393536,1.467269,2.072587
E00008892,E00008729,1.1402584916236287,1.60525,1.780935,2.862104
E00008892,E00008856,1.140263996404741,1.529103,1.691488,2.4690749999999997
E00009219,E00008955,1.141978083885147,1.301063,1.412213,2.1296880000000002
E00176231,E00008620,1.145170232229684,1.44968,1.759046,2.431116
E00009219,E00008923,1.145834876202508,1.631446,1.764797,2.482363
E00176244,E00008853,1.1463395897852253,1.427501,1.54019,2.483629
E00176231,E00008621,1.1472672642139663,1.489921,1.614347,2.622376
E00176218,E00176223,1.1472907467407514,1.521058,1.494919,1.9041089999999998
E00008938,E00008621,1.1473231661293608,1.37004,1.360558,2.742266
E00176329,E00008729,1.1480775077145033,1.477244,1.721434,1.86715
E00008938,E00008625,1.148757389248503,1.5305199999999999,1.7692080000000001,2.726057
E00008892,E00176312,1.149267772415082,1.522187,1.763728,1.598881
E00008938,E00008640,1.1503362421713867,1.501687,1.502095,2.714591
E00008615,E00176251,1.1514855739999796,1.3797000000000001,1.419522,1.836526
E00008615,E00009175,1.1516968781793402,1.498507,1.80792,2.4421939999999998
E00176227,E00008622,1.152977382151454,1.655681,2.0811990000000002,2.346269
E00176218,E00008779,1.1541174676799768,1.5485239999999998,1.798357,1.653353
E00009168,E00009073,1.1542594500727488,1.46375,1.5231839999999999,1.4231420000000001
E00008615,E00008807,1.1550052462772453,1.459514,1.710169,1.654321
E00176231,E00008643,1.1551054292198317,1.530918,1.621263,2.502701
E00176227,E00009222,1.1554153051111102,1.599777,1.757805,1.753344
E00009168,E00009205,1.1560296825894787,1.486728,1.93547,2.0720639999999997
E00176218,E00176235,1.1563661585004354,1.523884,1.5395860000000001,2.435524
E00176227,E00009216,1.1570866553361632,1.705245,2.04422,2.080906
E00176218,E00176277,1.1574938943221504,1.503202,1.5488620000000002,1.640923
E00176231,E00009199,1.1598740867357418,1.6496199999999999,1.816336,2.761061
E00176227,E00008952,1.1601188195425933,1.544977,1.7021769999999998,3.37994
E00008938,E00008945,1.1610598143321083,1.396388,1.396388,3.074119
E00008938,E00008620,1.16169226767897,1.329799,1.37106,2.5510059999999997
E00176329,E00008849,1.1628581733960552,1.497762,1.57927,1.568925
E00008938,E00176268,1.1632438516364578,1.58467,1.870615,3.086187
E00176329,E00008736,1.1654334403345672,1.593049,1.83724,1.9360719999999998
E00176218,E00176258,1.1654716236515785,1.478712,1.492334,1.4923330000000001
E00176329,E00176239,1.1657996998322604,1.5788550000000001,1.678173,1.7466110000000001
E00008892,E00008859,1.1661763922922637,1.5678109999999998,1.7663740000000001,2.330215
E00176244,E00176260,1.1664195803200512,1.435497,1.6534069999999998,1.44052
E00176231,E00008625,1.1666214790380596,1.650401,1.920165,2.606167
E00176329,E00008846,1.166639962812845,1.46893,1.574951,1.643386
E00176244,E00008856,1.1669592252932466,1.398776,1.561161,2.339011
E00008615,E00009167,1.167000040538625,1.406296,1.4464919999999999,1.897915
E00176231,E00008949,1.16769890024606,1.539028,1.5450139999999999,2.937319
E00009219,E00008924,1.168009848773976,1.472256,1.5834059999999999,2.300881
E00009168,E00009192,1.1683597676306683,1.552726,2.001468,2.1380619999999997
E00176227,E00008953,1.1687559463484463,1.581405,1.713823,3.192879
E00008615,E00008908,1.1692110382753773,1.400428,1.415358,1.4359380000000002
E00008615,E00009164,1.170178261825542,1.367049,1.4072449999999999,2.220974
E00176227,E00008945,1.1706637546523566,1.354891,1.4779490000000002,2.661419
E00176218,E00008853,1.1709824367209931,1.479155,1.604822,1.813299
E00008892,E00176237,1.1735255907345186,1.5611300000000001,1.70834,2.844665
E00008892,E00176257,1.1759197251215345,1.742703,1.918388,3.4114619999999998
E00008615,E00176331,1.1760347120748822,1.486701,1.586797,1.801599
E00176218,E00008633,1.177685685548115,1.350904,1.350904,2.279141
E00008892,E00008736,1.178313745931018,1.7210560000000001,1.896741,2.9310259999999997
E00176218,E00008747,1.1786189684054114,1.686153,1.8462560000000001,1.829617
E00176218,E00008695,1.1790099171296793,1.617839,1.64861,1.7532560000000001
E00008615,E00008777,1.1791307627410592,1.515337,1.745098,1.5133530000000002
