oa11cd,num_500m,num_1km,mindist
E00011544,0,0,1
E00011545,0,0,1
E00011546,0,0,1
E00011547,0,0,1
E00011548,0,0,1
E00011549,0,0,1
E00011550,0,0,1
E00011551,0,0,1
E00011552,0,0,1
E00011553,0,0,1
E00011554,0,0,1
E00011555,0,0,1
E00011556,0,0,1
E00011557,0,0,1
E00011558,0,0,1
E00011559,0,0,1
E00011560,0,0,1
E00011561,0,0,1
E00011562,0,0,1
E00011563,0,0,1
E00011564,0,0,1
E00011565,0,0,1
E00011566,0,0,1
E00011567,0,0,1
E00011568,0,0,1
E00011569,0,0,1
E00011570,0,0,1
E00011571,0,0,1
E00011572,0,0,1
E00011573,0,0,1
E00011574,0,0,1
E00011575,0,0,1
E00011576,0,0,1
E00011577,0,0,1
E00011578,0,0,1
E00011579,0,0,1
E00011580,0,0,1
E00011581,0,0,1
E00011582,0,0,1
E00011583,0,0,1
E00011584,0,0,1
E00011585,0,0,1
E00011586,0,0,1
E00011587,0,0,1
E00011588,0,0,1
E00011589,0,0,1
E00011590,0,0,1
E00011591,0,0,1
E00011592,0,0,1
E00011593,0,0,1
E00011594,0,0,1
E00011595,0,0,1
E00011596,0,0,1
E00011597,0,0,1
E00011598,0,0,1
E00011599,0,0,1
E00011601,0,0,1
E00011602,0,0,1
E00011603,0,0,1
E00011604,0,0,1
E00011605,0,0,1
E00011606,0,0,1
E00011607,0,0,1
E00011608,0,0,1
E00011609,0,0,1
E00011610,0,0,1
E00011611,0,0,1
E00011612,0,0,1
E00011613,0,0,1
E00011614,0,0,1
E00011615,0,0,1
E00011616,0,0,1
E00011617,0,0,1
E00011618,0,0,1
E00011619,0,0,1
E00011620,0,0,1
E00011621,0,0,1
E00011622,0,0,1
E00011623,0,0,1
E00011624,0,0,1
E00011625,0,0,1
E00011626,0,0,1
E00011627,0,0,1
E00011628,0,0,1
E00011629,0,0,1
E00011630,0,0,1
E00011631,0,0,1
E00011632,0,0,1
E00011633,0,0,1
E00011634,0,0,1
E00011635,0,0,1
E00011636,0,0,1
E00011637,0,0,1
E00011638,0,0,1
E00011639,0,0,1
E00011640,0,0,1
E00011641,0,0,1
E00011642,0,0,1
E00011643,0,0,1
E00011644,0,0,1
E00011645,0,0,1
E00011646,0,0,1
E00011647,0,0,1
E00011648,0,0,1
E00011649,0,0,1
E00011650,0,0,1
E00011651,0,0,1
E00011652,0,0,1
E00011653,0,0,1
E00011654,0,0,1
E00011655,0,0,1
E00011656,0,0,1
E00011657,0,0,1
E00011658,0,0,1
E00011659,0,0,1
E00011660,0,0,1
E00011661,0,0,1
E00011662,0,0,1
E00011663,0,0,1
E00011664,0,0,1
E00011665,0,0,1
E00011666,0,0,1
E00011667,0,0,1
E00011668,0,0,1
E00011669,0,0,1
E00011670,0,0,1
E00011671,0,0,1
E00011672,0,0,1
E00011673,0,0,1
E00011674,0,0,1
E00011675,0,0,1
E00011676,0,0,1
E00011677,0,0,1
E00011678,0,0,1
E00011679,0,0,1
E00011680,0,0,1
E00011681,0,0,1
E00011682,0,0,1
E00011683,0,0,1
E00011684,0,0,1
E00011685,0,0,1
E00011686,0,0,1
E00011687,0,0,1
E00011688,0,0,1
E00011689,0,0,1
E00011690,0,0,1
E00011691,0,0,1
E00011692,0,0,1
E00011693,0,0,1
E00011694,0,0,1
E00011695,0,0,1
E00011696,0,0,1
E00011697,0,0,1
E00011698,0,0,1
E00011699,0,0,1
E00011700,0,0,1
E00011701,0,0,1
E00011702,0,0,1
E00011703,0,0,1
E00011704,0,0,1
E00011705,0,0,1
E00011706,0,0,1
E00011707,0,0,1
E00011708,0,0,1
E00011709,0,0,1
E00011710,0,0,1
E00011711,0,0,1
E00011712,0,0,1
E00011713,0,0,1
E00011714,0,0,1
E00011715,0,0,1
E00011716,0,0,1
E00011717,0,0,1
E00011718,0,0,1
E00011719,0,0,1
E00011720,0,0,1
E00011721,0,0,1
E00011722,0,0,1
E00011723,0,0,1
E00011724,0,0,1
E00011725,0,0,1
E00011726,0,0,1
E00011727,0,0,1
E00011728,0,0,1
E00011729,0,0,1
E00011730,0,0,1
E00011731,0,0,1
E00011732,0,0,1
E00011733,0,0,1
E00011734,0,0,1
E00011735,0,0,1
E00011736,0,0,1
E00011737,0,0,1
E00011739,0,0,1
E00011740,0,0,1
E00011741,0,0,1
E00011743,0,0,1
E00011744,0,0,1
E00011745,0,0,1
E00011746,0,0,1
E00011747,0,0,1
E00011748,0,0,1
E00011749,0,0,1
E00011750,0,0,1
E00011751,0,0,1
E00011753,0,0,1
E00011754,0,0,1
E00011755,0,0,1
E00011756,0,0,1
E00011757,0,0,1
E00011758,0,0,1
E00011759,0,0,1
E00011760,0,0,1
E00011761,0,0,1
E00011762,0,0,1
E00011763,0,0,1
E00011764,0,0,1
E00011765,0,0,1
E00011766,0,0,1
E00011767,0,0,1
E00011768,0,0,1
E00011769,0,0,1
E00011770,0,0,1
E00011771,0,0,1
E00011772,0,0,1
E00011773,0,0,1
E00011774,0,0,1
E00011775,0,0,1
E00011776,0,0,1
E00011777,0,0,1
E00011778,0,0,1
E00011779,0,0,1
E00011780,0,0,1
E00011781,0,0,1
E00011782,0,0,1
E00011783,0,0,1
E00011784,0,0,1
E00011785,0,0,1
E00011786,0,0,1
E00011787,0,0,1
E00011788,0,0,1
E00011789,0,0,1
E00011790,0,0,1
E00011791,0,0,1
E00011792,0,0,1
E00011793,0,0,1
E00011794,0,0,1
E00011795,0,0,1
E00011796,0,0,1
E00011797,0,0,1
E00011798,0,0,1
E00011799,0,0,1
E00011800,0,0,1
E00011801,0,0,1
E00011802,0,0,1
E00011803,0,0,1
E00011804,0,0,1
E00011805,0,0,1
E00011806,0,0,1
E00011807,0,0,1
E00011808,0,0,1
E00011809,0,0,1
E00011810,0,0,1
E00011811,0,0,1
E00011812,0,0,1
E00011813,0,0,1
E00011814,0,0,1
E00011815,0,0,1
E00011816,0,0,1
E00011817,0,0,1
E00011818,0,0,1
E00011819,0,0,1
E00011820,0,0,1
E00011821,0,0,1
E00011822,0,0,1
E00011823,0,0,1
E00011824,0,0,1
E00011825,0,0,1
E00011826,0,0,1
E00011827,0,0,1
E00011828,0,0,1
E00011829,0,0,1
E00011830,0,0,1
E00011831,0,0,1
E00011832,0,0,1
E00011833,0,0,1
E00011834,0,0,1
E00011835,0,0,1
E00011836,0,0,1
E00011837,0,0,1
E00011838,0,0,1
E00011839,0,0,1
E00011840,0,0,1
E00011841,0,0,1
E00011842,0,0,1
E00011843,0,0,1
E00011844,0,0,1
E00011845,0,0,1
E00011846,0,0,1
E00011847,0,0,1
E00011848,0,0,1
E00011849,0,0,1
E00011850,0,0,1
E00011851,0,0,1
E00011852,0,0,1
E00011853,0,0,1
E00011854,0,0,1
E00011855,0,0,1
E00011856,0,0,1
E00011857,0,0,1
E00011858,0,0,1
E00011859,0,0,1
E00011860,0,0,1
E00011861,0,0,1
E00011862,0,0,1
E00011863,0,0,1
E00011864,0,0,1
E00011865,0,0,1
E00011866,0,0,1
E00011867,0,0,1
E00011868,0,0,1
E00011869,0,0,1
E00011870,0,0,1
E00011871,0,0,1
E00011873,0,0,1
E00011874,0,0,1
E00011875,0,0,1
E00011876,0,0,1
E00011878,0,0,1
E00011879,0,0,1
E00011880,0,0,1
E00011881,0,0,1
E00011882,0,0,1
E00011883,0,0,1
E00011884,0,0,1
E00011885,0,0,1
E00011886,0,0,1
E00011887,0,0,1
E00011888,0,0,1
E00011889,0,0,1
E00011890,0,0,1
E00011891,0,0,1
E00011892,0,0,1
E00011893,0,0,1
E00011894,0,0,1
E00011895,0,0,1
E00011896,0,0,1
E00011897,0,0,1
E00011898,0,0,1
E00011899,0,0,1
E00011900,0,0,1
E00011901,0,0,1
E00011902,0,0,1
E00011903,0,0,1
E00011904,0,0,1
E00011905,0,0,1
E00011906,0,0,1
E00011907,0,0,1
E00011908,0,0,1
E00011909,0,0,1
E00011910,0,0,1
E00011911,0,0,1
E00011912,0,0,1
E00011913,0,0,1
E00011914,0,0,1
E00011915,0,0,1
E00011916,0,0,1
E00011917,0,0,1
E00011918,0,0,1
E00011919,0,0,1
E00011920,0,0,1
E00011921,0,0,1
E00011922,0,0,1
E00011923,0,0,1
E00011924,0,0,1
E00011925,0,0,1
E00011926,0,0,1
E00011927,0,0,1
E00011928,0,0,1
E00011929,0,0,1
E00011930,0,0,1
E00011931,0,0,1
E00011932,0,0,1
E00011933,0,0,1
E00011934,0,0,1
E00011935,0,0,1
E00011936,0,0,1
E00011937,0,0,1
E00011938,0,0,1
E00011939,0,0,1
E00011940,0,0,1
E00011941,0,0,1
E00011942,0,0,1
E00011943,0,0,1
E00011944,0,0,1
E00011945,0,0,1
E00011946,0,0,1
E00011947,0,0,1
E00011948,0,0,1
E00011949,0,0,1
E00011950,0,0,1
E00011951,0,0,1
E00011952,0,0,1
E00011953,0,0,1
E00011954,0,0,1
E00011955,0,0,1
E00011956,0,0,1
E00011957,0,0,1
E00011958,0,0,1
E00011959,0,0,1
E00011960,0,0,1
E00011961,0,0,1
E00011962,0,0,1
E00011963,0,0,1
E00011964,0,0,1
E00011965,0,0,1
E00011966,0,0,1
E00011967,0,0,1
E00011968,0,0,1
E00011969,0,0,1
E00011970,0,0,1
E00011971,0,0,1
E00011972,0,0,1
E00011973,0,0,1
E00011974,0,0,1
E00011975,0,0,1
E00011976,0,0,1
E00011977,0,0,1
E00011978,0,0,1
E00011979,0,0,1
E00011980,0,0,1
E00011982,0,0,1
E00011983,0,0,1
E00011984,0,0,1
E00011985,0,0,1
E00011986,0,0,1
E00011987,0,0,1
E00011988,0,0,1
E00011989,0,0,1
E00011990,0,0,1
E00011991,0,0,1
E00011992,0,0,1
E00011993,0,0,1
E00011994,0,0,1
E00011995,0,0,1
E00011996,0,0,1
E00011997,0,0,1
E00011998,0,0,1
E00011999,0,0,1
E00012000,0,0,1
E00012001,0,0,1
E00012002,0,0,1
E00012003,0,0,1
E00012004,0,0,1
E00012005,0,0,1
E00012006,0,0,1
E00012007,0,0,1
E00012008,0,0,1
E00012009,0,0,1
E00012010,0,0,1
E00012011,0,0,1
E00012012,0,0,1
E00012013,0,0,1
E00012015,0,0,1
E00012016,0,0,1
E00012017,0,0,1
E00012018,0,0,1
E00012019,0,0,1
E00012020,0,0,1
E00012021,0,0,1
E00012023,0,0,1
E00012024,0,0,1
E00012025,0,0,1
E00012026,0,0,1
E00012027,0,0,1
E00012028,0,0,1
E00012029,0,0,1
E00012030,0,0,1
E00012031,0,0,1
E00012032,0,0,1
E00012033,0,0,1
E00012034,0,0,1
E00012035,0,0,1
E00012036,0,0,1
E00012037,0,0,1
E00012038,0,0,1
E00012039,0,0,1
E00012040,0,0,1
E00012041,0,0,1
E00012042,0,0,1
E00012043,0,0,1
E00012044,0,0,1
E00012045,0,0,1
E00012046,0,0,1
E00012047,0,0,1
E00012048,0,0,1
E00012049,0,0,1
E00012050,0,0,1
E00012051,0,0,1
E00012052,0,0,1
E00012053,0,0,1
E00012054,0,0,1
E00012055,0,0,1
E00012056,0,0,1
E00012057,0,0,1
E00012058,0,0,1
E00012059,0,0,1
E00012060,0,0,1
E00012061,0,0,1
E00012062,0,0,1
E00012063,0,0,1
E00012064,0,0,1
E00012065,0,0,1
E00012066,0,0,1
E00012067,0,0,1
E00012068,0,0,1
E00012069,0,0,1
E00012070,0,0,1
E00012071,0,0,1
E00012072,0,0,1
E00012073,0,0,1
E00012074,0,0,1
E00012075,0,0,1
E00012076,0,0,1
E00012077,0,0,1
E00012078,0,0,1
E00012079,0,0,1
E00012080,0,0,1
E00012081,0,0,1
E00012082,0,0,1
E00012083,0,0,1
E00012084,0,0,1
E00012085,0,0,1
E00012086,0,0,1
E00012087,0,0,1
E00012088,0,0,1
E00012089,0,0,1
E00012090,0,0,1
E00012091,0,0,1
E00012092,0,0,1
E00012093,0,0,1
E00012094,0,0,1
E00012095,0,0,1
E00012096,0,0,1
E00012097,0,0,1
E00012098,0,0,1
E00012099,0,0,1
E00012100,0,0,1
E00012101,0,0,1
E00012102,0,0,1
E00012103,0,0,1
E00012104,0,0,1
E00012105,0,0,1
E00012106,0,0,1
E00012107,0,0,1
E00012108,0,0,1
E00012109,0,0,1
E00012110,0,0,1
E00012111,0,0,1
E00012112,0,0,1
E00012113,0,0,1
E00012114,0,0,1
E00012115,0,0,1
E00012116,0,0,1
E00012117,0,0,1
E00012118,0,0,1
E00012119,0,0,1
E00012120,0,0,1
E00012121,0,0,1
E00012122,0,0,1
E00012123,0,0,1
E00012124,0,0,1
E00012126,0,0,1
E00012127,0,0,1
E00012128,0,0,1
E00012129,0,0,1
E00012130,0,0,1
E00012131,0,0,1
E00012132,0,0,1
E00012133,0,0,1
E00012134,0,0,1
E00012135,0,0,1
E00012136,0,0,1
E00012137,0,0,1
E00012138,0,0,1
E00012139,0,0,1
E00012140,0,0,1
E00012141,0,0,1
E00012142,0,0,1
E00012143,0,0,1
E00012144,0,0,1
E00012145,0,0,1
E00012146,0,0,1
E00012147,0,0,1
E00012148,0,0,1
E00012149,0,0,1
E00012150,0,0,1
E00012151,0,0,1
E00012152,0,0,1
E00012153,0,0,1
E00012154,0,0,1
E00012155,0,0,1
E00012156,0,0,1
E00012157,0,0,1
E00012158,0,0,1
E00012159,0,0,1
E00012160,0,0,1
E00012161,0,0,1
E00012162,0,0,1
E00012163,0,0,1
E00012164,0,0,1
E00012165,0,0,1
E00012166,0,0,1
E00012167,0,0,1
E00012168,0,0,1
E00012169,0,0,1
E00012170,0,0,1
E00012171,0,0,1
E00012172,0,0,1
E00012173,0,0,1
E00012174,0,0,1
E00012175,0,0,1
E00012176,0,0,1
E00012177,0,0,1
E00012178,0,0,1
E00012179,0,0,1
E00012180,0,0,1
E00012181,0,0,1
E00012182,0,0,1
E00012183,0,0,1
E00012184,0,0,1
E00012185,0,0,1
E00012186,0,0,1
E00012187,0,0,1
E00012188,0,0,1
E00012189,0,0,1
E00012190,0,0,1
E00012191,0,0,1
E00012192,0,0,1
E00012193,0,0,1
E00012194,0,0,1
E00012195,0,0,1
E00012196,0,0,1
E00012197,0,0,1
E00012198,0,0,1
E00012199,0,0,1
E00012200,0,0,1
E00012201,0,0,1
E00012202,0,0,1
E00012203,0,0,1
E00012204,0,0,1
E00012205,0,0,1
E00012206,0,0,1
E00012207,0,0,1
E00012208,0,0,1
E00012209,0,0,1
E00012210,0,0,1
E00012211,0,0,1
E00012212,0,0,1
E00012213,0,0,1
E00012214,0,0,1
E00012215,0,0,1
E00012216,0,0,1
E00012217,0,0,1
E00012218,0,0,1
E00012219,0,0,1
E00012220,0,0,1
E00012221,0,0,1
E00012222,0,0,1
E00012223,0,0,1
E00012224,0,0,1
E00012225,0,0,1
E00012226,0,0,1
E00012227,0,0,1
E00012228,0,0,1
E00012229,0,0,1
E00012230,0,0,1
E00012231,0,0,1
E00012232,0,0,1
E00012233,0,0,1
E00012234,0,0,1
E00012235,0,0,1
E00012236,0,0,1
E00012237,0,0,1
E00012238,0,0,1
E00012239,0,0,1
E00012240,0,0,1
E00012241,0,0,1
E00012242,0,0,1
E00012243,0,0,1
E00012244,0,0,1
E00012245,0,0,1
E00012246,0,0,1
E00012247,0,0,1
E00012248,0,0,1
E00012249,0,0,1
E00012250,0,0,1
E00012251,0,0,1
E00012252,0,0,1
E00012253,0,0,1
E00012254,0,0,1
E00012255,0,0,1
E00012256,0,0,1
E00012257,0,0,1
E00012258,0,0,1
E00012259,0,0,1
E00012260,0,0,1
E00012261,0,0,1
E00012262,0,0,1
E00012263,0,0,1
E00012264,0,0,1
E00012265,0,0,1
E00012266,0,0,1
E00012267,0,0,1
E00012268,0,0,1
E00012269,0,0,1
E00012270,0,0,1
E00012271,0,0,1
E00012272,0,0,1
E00012273,0,0,1
E00012274,0,0,1
E00012275,0,0,1
E00012276,0,0,1
E00012277,0,0,1
E00012278,0,0,1
E00012279,0,0,1
E00012280,0,0,1
E00012281,0,0,1
E00012282,0,0,1
E00012283,0,0,1
E00012284,0,0,1
E00012285,0,0,1
E00012286,0,0,1
E00012287,0,0,1
E00012288,0,0,1
E00012289,0,0,1
E00012290,0,0,1
E00012291,0,0,1
E00012292,0,0,1
E00012293,0,0,1
E00012294,0,0,1
E00012295,0,0,1
E00012296,0,0,1
E00012297,0,0,1
E00012298,0,0,1
E00012299,0,0,1
E00012300,0,0,1
E00012301,0,0,1
E00012302,0,0,1
E00012303,0,0,1
E00012304,0,0,1
E00012305,0,0,1
E00012306,0,0,1
E00012307,0,0,1
E00012308,0,0,1
E00012309,0,0,1
E00012310,0,0,1
E00012311,0,0,1
E00012312,0,0,1
E00012313,0,0,1
E00012314,0,0,1
E00012315,0,0,1
E00012316,0,0,1
E00012317,0,0,1
E00012318,0,0,1
E00012319,0,0,1
E00012320,0,0,1
E00012321,0,0,1
E00012322,0,0,1
E00012323,0,0,1
E00012324,0,0,1
E00012325,0,0,1
E00012326,0,0,1
E00012327,0,0,1
E00012328,0,0,1
E00012329,0,0,1
E00012330,0,0,1
E00012331,0,0,1
E00012332,0,0,1
E00012333,0,0,1
E00012334,0,0,1
E00012335,0,0,1
E00012336,0,0,1
E00012337,0,0,1
E00012338,0,0,1
E00012339,0,0,1
E00012340,0,0,1
E00012341,0,0,1
E00012342,0,0,1
E00012343,0,0,1
E00012344,0,0,1
E00012345,0,0,1
E00012346,0,0,1
E00012347,0,0,1
E00012348,0,0,1
E00012349,0,0,1
E00012350,0,0,1
E00012351,0,0,1
E00012352,0,0,1
E00012353,0,0,1
E00012354,0,0,1
E00012355,0,0,1
E00012356,0,0,1
E00012357,0,0,1
E00012358,0,0,1
E00012359,0,0,1
E00012360,0,0,1
E00012361,0,0,1
E00012362,0,0,1
E00012363,0,0,1
E00012364,0,0,1
E00012365,0,0,1
E00012366,0,0,1
E00012367,0,0,1
E00012368,0,0,1
E00012369,0,0,1
E00012370,0,0,1
E00012371,0,0,1
E00012372,0,0,1
E00012373,0,0,1
E00012374,0,0,1
E00012375,0,0,1
E00012376,0,0,1
E00012377,0,0,1
E00012378,0,0,1
E00012379,0,0,1
E00012380,0,0,1
E00012381,0,0,1
E00012382,0,0,1
E00012383,0,0,1
E00012384,0,0,1
E00012385,0,0,1
E00012386,0,0,1
E00012387,0,0,1
E00012388,0,0,1
E00012389,0,0,1
E00012390,0,0,1
E00012391,0,0,1
E00012392,0,0,1
E00012393,0,0,1
E00012394,0,0,1
E00012395,0,0,1
E00012396,0,0,1
E00012397,0,0,1
E00012398,0,0,1
E00012399,0,0,1
E00012400,0,0,1
E00012401,0,0,1
E00012402,0,0,1
E00012403,0,0,1
E00012404,0,0,1
E00012405,0,0,1
E00012406,0,0,1
E00012407,0,0,1
E00012408,0,0,1
E00012409,0,0,1
E00012410,0,0,1
E00012411,0,0,1
E00012412,0,0,1
E00012413,0,0,1
E00012414,0,0,1
E00012415,0,0,1
E00012416,0,0,1
E00012417,0,0,1
E00012418,0,0,1
E00012419,0,0,1
E00012420,0,0,1
E00012421,0,0,1
E00012422,0,0,1
E00012423,0,0,1
E00012424,0,0,1
E00012425,0,0,1
E00012426,0,0,1
E00012427,0,0,1
E00012428,0,0,1
E00012429,0,0,1
E00012431,0,0,1
E00012432,0,0,1
E00012433,0,0,1
E00012434,0,0,1
E00012435,0,0,1
E00012436,0,0,1
E00012437,0,0,1
E00012438,0,0,1
E00012439,0,0,1
E00012440,0,0,1
E00012441,0,0,1
E00012443,0,0,1
E00012444,0,0,1
E00012445,0,0,1
E00012446,0,0,1
E00012447,0,0,1
E00012448,0,0,1
E00012449,0,0,1
E00012450,0,0,1
E00012451,0,0,1
E00012452,0,0,1
E00012453,0,0,1
E00012454,0,0,1
E00012455,0,0,1
E00012456,0,0,1
E00012457,0,0,1
E00012458,0,0,1
E00012459,0,0,1
E00012460,0,0,1
E00012461,0,0,1
E00012462,0,0,1
E00012463,0,0,1
E00012464,0,0,1
E00012465,0,0,1
E00012466,0,0,1
E00012467,0,0,1
E00012468,0,0,1
E00012469,0,0,1
E00012470,0,0,1
E00012471,0,0,1
E00012472,0,0,1
E00012473,0,0,1
E00012474,0,0,1
E00012475,0,0,1
E00012476,0,0,1
E00012477,0,0,1
E00012478,0,0,1
E00012479,0,0,1
E00012480,0,0,1
E00012481,0,0,1
E00012482,0,0,1
E00012483,0,0,1
E00012484,0,0,1
E00012485,0,0,1
E00012486,0,0,1
E00012487,0,0,1
E00012488,0,0,1
E00012489,0,0,1
E00012490,0,0,1
E00012491,0,0,1
E00012492,0,0,1
E00012493,0,0,1
E00012494,0,0,1
E00012495,0,0,1
E00012496,0,0,1
E00012497,0,0,1
E00012498,0,0,1
E00012499,0,0,1
E00012500,0,0,1
E00012501,0,0,1
E00012502,0,0,1
E00012503,0,0,1
E00012504,0,0,1
E00012505,0,0,1
E00012506,0,0,1
E00012507,0,0,1
E00012508,0,0,1
E00012509,0,0,1
E00012511,0,0,1
E00012512,0,0,1
E00012513,0,0,1
E00012514,0,0,1
E00012515,0,0,1
E00012516,0,0,1
E00012517,0,0,1
E00012518,0,0,1
E00012519,0,0,1
E00012520,0,0,1
E00012521,0,0,1
E00012522,0,0,1
E00012523,0,0,1
E00012524,0,0,1
E00012525,0,0,1
E00012526,0,0,1
E00012527,0,0,1
E00012528,0,0,1
E00012529,0,0,1
E00012530,0,0,1
E00012531,0,0,1
E00012532,0,0,1
E00012533,0,0,1
E00012534,0,0,1
E00012535,0,0,1
E00012536,0,0,1
E00012537,0,0,1
E00012538,0,0,1
E00012539,0,0,1
E00012540,0,0,1
E00012542,0,0,1
E00012543,0,0,1
E00012544,0,0,1
E00012545,0,0,1
E00012546,0,0,1
E00012547,0,0,1
E00012548,0,0,1
E00012549,0,0,1
E00012550,0,0,1
E00012551,0,0,1
E00012552,0,0,1
E00012553,0,0,1
E00012554,0,0,1
E00012555,0,0,1
E00012556,0,0,1
E00012557,0,0,1
E00012558,0,0,1
E00012559,0,0,1
E00012560,0,0,1
E00012561,0,0,1
E00012562,0,0,1
E00012563,0,0,1
E00012564,0,0,1
E00012565,0,0,1
E00012566,0,0,1
E00012567,0,0,1
E00012568,0,0,1
E00012569,0,0,1
E00012570,0,0,1
E00012571,0,0,1
E00012572,0,0,1
E00012573,0,0,1
E00012574,0,0,1
E00012575,0,0,1
E00012576,0,0,1
E00012577,0,0,1
E00012578,0,0,1
E00012579,0,0,1
E00012580,0,0,1
E00012581,0,0,1
E00012582,0,0,1
E00012583,0,0,1
E00012584,0,0,1
E00012585,0,0,1
E00012587,0,0,1
E00012589,0,0,1
E00012590,0,0,1
E00012591,0,0,1
E00012592,0,0,1
E00012593,0,0,1
E00012594,0,0,1
E00012595,0,0,1
E00012596,0,0,1
E00012597,0,0,1
E00012599,0,0,1
E00012600,0,0,1
E00012601,0,0,1
E00012602,0,0,1
E00012603,0,0,1
E00012604,0,0,1
E00012605,0,0,1
E00012606,0,0,1
E00012607,0,0,1
E00012608,0,0,1
E00012609,0,0,1
E00012610,0,0,1
E00012611,0,0,1
E00012612,0,0,1
E00012613,0,0,1
E00012614,0,0,1
E00012615,0,0,1
E00012616,0,0,1
E00012617,0,0,1
E00012618,0,0,1
E00012619,0,0,1
E00012620,0,0,1
E00012621,0,0,1
E00012622,0,0,1
E00012623,0,0,1
E00012624,0,0,1
E00012625,0,0,1
E00012626,0,0,1
E00012627,0,0,1
E00012628,0,0,1
E00012629,0,0,1
E00012630,0,0,1
E00012631,0,0,1
E00012632,0,0,1
E00012633,0,0,1
E00012634,0,0,1
E00012635,0,0,1
E00012636,0,0,1
E00012637,0,0,1
E00012638,0,0,1
E00012639,0,0,1
E00012640,0,0,1
E00012641,0,0,1
E00012642,0,0,1
E00012643,0,0,1
E00012644,0,0,1
E00012645,0,0,1
E00012646,0,0,1
E00012647,0,0,1
E00012648,0,0,1
E00012649,0,0,1
E00012650,0,0,1
E00012651,0,0,1
E00012652,0,0,1
E00012653,0,0,1
E00012654,0,0,1
E00012656,0,0,1
E00012657,0,0,1
E00012658,0,0,1
E00012659,0,0,1
E00012660,0,0,1
E00012661,0,0,1
E00012662,0,0,1
E00012663,0,0,1
E00012664,0,0,1
E00012665,0,0,1
E00012666,0,0,1
E00012667,0,0,1
E00012668,0,0,1
E00012669,0,0,1
E00012670,0,0,1
E00012671,0,0,1
E00012672,0,0,1
E00012673,0,0,1
E00012674,0,0,1
E00012675,0,0,1
E00012676,0,0,1
E00012677,0,0,1
E00012678,0,0,1
E00012679,0,0,1
E00012680,0,0,1
E00012681,0,0,1
E00012682,0,0,1
E00012683,0,0,1
E00012684,0,0,1
E00012685,0,0,1
E00012686,0,0,1
E00012687,0,0,1
E00012688,0,0,1
E00012689,0,0,1
E00012690,0,0,1
E00012691,0,0,1
E00012692,0,0,1
E00012693,0,0,1
E00012694,0,0,1
E00012695,0,0,1
E00012696,0,0,1
E00012697,0,0,1
E00012698,0,0,1
E00012699,0,0,1
E00012700,0,0,1
E00012701,0,0,1
E00012703,0,0,1
E00012704,0,0,1
E00012705,0,0,1
E00012706,0,0,1
E00012707,0,0,1
E00012708,0,0,1
E00012709,0,0,1
E00012710,0,0,1
E00012711,0,0,1
E00012712,0,0,1
E00012713,0,0,1
E00012714,0,0,1
E00012715,0,0,1
E00012716,0,0,1
E00012717,0,0,1
E00012719,0,0,1
E00012720,0,0,1
E00012721,0,0,1
E00012722,0,0,1
E00012723,0,0,1
E00012724,0,0,1
E00012725,0,0,1
E00012726,0,0,1
E00012727,0,0,1
E00012728,0,0,1
E00012729,0,0,1
E00012730,0,0,1
E00012731,0,0,1
E00012732,0,0,1
E00012733,0,0,1
E00012734,0,0,1
E00012735,0,0,1
E00012736,0,0,1
E00012738,0,0,1
E00012739,0,0,1
E00012740,0,0,1
E00012741,0,0,1
E00012742,0,0,1
E00012743,0,0,1
E00012744,0,0,1
E00012745,0,0,1
E00012746,0,5,.58463103
E00012747,1,5,.17230099
E00012749,1,5,.28536001
E00012750,2,10,.13273101
E00012753,7,13,.258553
E00012754,2,11,.202314
E00012755,5,9,.16919801
E00012756,0,1,.92802602
E00012757,3,10,.077304997
E00012758,4,5,.107662
E00012759,0,7,.748905
E00012761,1,8,.349242
E00012762,2,7,.28040701
E00012763,1,9,.269638
E00012764,3,5,.189106
E00012765,1,6,.40746501
E00012766,1,9,.308644
E00012767,1,5,.33791599
E00012768,1,5,.19466799
E00012769,0,2,.632285
E00012770,0,3,.60601401
E00012771,1,7,.346957
E00012772,0,2,.646716
E00012773,0,2,.64064902
E00012774,0,5,.56400698
E00012775,0,6,.581819
E00012776,5,13,.247407
E00012777,0,2,.54245901
E00012778,0,3,.74540102
E00012779,0,1,.777201
E00012780,2,12,.156808
E00012781,7,13,.046073001
E00012782,3,13,.17385
E00012783,0,1,.95987803
E00012784,0,4,.58295
E00012785,1,4,.49387801
E00012786,0,2,.89612198
E00012787,0,0,1
E00012788,0,4,.65118098
E00012789,0,0,1
E00012790,0,0,1
E00012791,0,0,1
E00012792,0,0,1
E00012793,0,2,.77471203
E00012794,0,0,1
E00012795,0,2,.51986098
E00012796,1,1,.30245101
E00012797,0,1,.86011797
E00012798,0,5,.50211197
E00012799,0,3,.94149601
E00012800,0,1,.95016599
E00012801,0,5,.57079297
E00012802,0,4,.71962798
E00012803,1,5,.38199601
E00012804,0,1,.96389002
E00012805,0,4,.66973197
E00012806,2,5,.45039001
E00012807,0,4,.68768299
E00012808,3,5,.313517
E00012809,4,5,.212502
E00012810,0,4,.74096799
E00012811,3,5,.316203
E00012812,0,4,.638197
E00012813,4,5,.162193
E00012814,2,5,.43744799
E00012815,0,3,.73343301
E00012816,3,5,.28504699
E00012817,0,4,.58607399
E00012818,0,1,.98278999
E00012819,1,4,.164048
E00012820,0,2,.62191099
E00012821,0,2,.79455602
E00012822,0,1,.67908502
